SCRUBS|1|1|move it or lose it|uhni nebo tě zajedu
SCRUBS|2|1|something is going down|něco se chystá
SCRUBS|2|1|contemp|opovržení
SCRUBS|2|1|cross your fingers|drž si palce
SCRUBS|2|1|I'm blaming you|oviňuji tebe
SCRUBS|2|0|I'm crazy busy|mám hrozně moc práce
SCRUBS|2|1|firmy handshake|pevný stisk
SCRUBS|2|1|smell like wet ass|smrdět jak mokrá prdel
SCRUBS|1|1|swelling|otok
SCRUBS|2|1|killer bees|zabijácké včely
SCRUBS|1|0|you sulk|trucuješ
SCRUBS|2|1|foxy nurse|fešná sestřička
SCRUBS|1|0|it's iffy|to je pochybné
SCRUBS|2|1|walk off bitch|jdi pryč děvko
SCRUBS|2|1|rented our first movie|půjčili jsme si první film
SCRUBS|1|1|racoon|mýval
SCRUBS|1|1|what a drag|jaká smůla
SCRUBS|1|1|i have been coerced|byl jsem přinucen
SCRUBS|1|1|rounds|vizita
SCRUBS|1|0|he just mocked me|on si ze mně utahuje
SCRUBS|1|0|bring it on|vybal to
SCRUBS|2|1|I respect you|já si tě vážím
SCRUBS|2|1|now works|teď by to šlo
SCRUBS|2|0|have you ever fooled round in here|už jsi tu někdy dováděl?
SCRUBS|2|1|scones|vdolečky
SCRUBS|2|1|we cut to the chase|přejdeme rovnou k věci
SCRUBS|2|1|you're gonna pay for that|budeš za to pykat, za to mi zaplatíš
SCRUBS|1|0|I find you so creepy|jsi tak hrůzostrašný
SCRUBS|2|1|she passed out|omdlela
SCRUBS|1|1|fancy-looking guy|elegantní muž
SCRUBS|1|1|flattering term|lichotivý výraz
SCRUBS|2|0|step aside|ustupte
SCRUBS|1|0|it seems rushed|zdá se to uspěchané
SCRUBS|2|0|good to talk things through|ještě že jsme si to vyjasnili
SCRUBS|2|1|heaven help me|nebe pomož mi
SCRUBS|1|1|wonderful commitment|úžasné nasazení
SCRUBS|2|1|tiny little offence|jedna malá urážka
SCRUBS|2|1|I suck at this|vůbec mi to nejde
SCRUBS|1|0|meddle|míchat se
SCRUBS|2|1|dumb-ass|blbče
SCRUBS|2|1|geek|šprt
SCRUBS|1|1|you are whipped|jsi pod pantoflem
SCRUBS|2|0|I thought so|taky mě to napadlo
SCRUBS|1|0|Yucky|fujtajbl
SCRUBS|2|1|mouseketeer|mlíčňák
SCRUBS|1|1|onesie|pyžamo
SCRUBS|2|0|uncalled for|to nebylo pěkné
SCRUBS|2|1|you made a terrible couple|vy dva jste příšerný pár
SCRUBS|1|1|this sucks|je to na prd
SCRUBS|2|1|little cocky|trochu namyšlení
SCRUBS|1|1|cheetah|gepard
SCRUBS|1|1|I took so much crap|tolik jsem toho vytrpěla
SCRUBS|1|1|that's cold|to bylo kruté
SCRUBS|2|1|I'll lather you up|já tě oholím
SCRUBS|1|0|groin|slabiny
SCRUBS|2|1|student raffle|studentská loterie
SCRUBS|2|1|did you just snap at me?|ty jsi na mě právě vyjel?
SCRUBS|2|1|Jackass|blbečku
SCRUBS|1|1|you dig|kapiš (žereš to)
SCRUBS|2|1|poopies|hovínko
SCRUBS|2|0|I don't think, you got what it takes|nemyslím, že na to máš
SCRUBS|2|1|I'm clumsy|jsem nemotorný
SCRUBS|1|1|PMS|menstruace
SCRUBS|1|1|death warrant|ortel smrti (písemný rozkaz)
SCRUBS|1|1|could you redo that /ridu/|mohla bys to předělat
SCRUBS|2|1|I am throwing myself at you|celá se ti nabízím
SCRUBS|1|1|now beat it|teď zmiz
SCRUBS|2|1|you ball-buster|ty mlátičko
SCRUBS|2|1|will you hold me after?|budeš se pak se mnou tulit?
SCRUBS|1|1|maybe we shouldn't bother|možná se nebudeme obtěžovat
SCRUBS|1|1|mitigating factors|polehčující okolnosti
SCRUBS|2|1|safety word|heslo
SCRUBS|2|1|red bird|ohnivák
SCRUBS|2|1|vulnerable side|zranitelná stránka
SCRUBS|1|1|short bursts|krátké výpady
SCRUBS|2|0|booty call|nezávazný sex
SCRUBS|1|1|doesn't take any of your crap|nějaké tvoje kecy ji moc neberou
SCRUBS|2|0|homage|pocta
SCRUBS|2|0|God forbid|Bože nedovol
SCRUBS|2|1|I neglected him|zanedbával jsem ho
SCRUBS|1|1|I'll toss you a quickie|hodíme ještě rychlovku
SCRUBS|2|0|here's the deal|řeknu vám něco srandovního
SCRUBS|1|1|mopey|sklíčený
SCRUBS|2|0|what's shaking|jak se daří
SCRUBS|1|1|look at that rack|koukněte na ty kozy
SCRUBS|2|1|I'd like to take a run at her|s tou bych si rád zašpásoval
SCRUBS|1|1|let 'er rip|jen to pusťte (prdněte si)
SCRUBS|2|0|I'm gonna hit the sack|půjdu si zdřímnout
SCRUBS|1|1|it's stunning|je to ohromující
SCRUBS|2|1|that sucks|to nasere
SCRUBS|2|1|he's a kidder|je to vtipálek
SCRUBS|2|1|sorry to keep you|promiňte mi to zdržení
SCRUBS|1|1|it's inapropriate to jump a patient|není vhodné si to rozdat s pacientem
SCRUBS|2|1|fine brew|dobrý vařený nápoj
SCRUBS|1|1|and sassy to|a drzá je taky
SCRUBS|1|1|i'm kind of anal|jsem trochu puntičkářský
SCRUBS|1|1|I want to embarrass them|chci je ztrapnit
SCRUBS|1|1|it was gonna be kinky|je to trochu zvrhlé
SCRUBS|1|1|that can bite you in the ass|může vás to pěkně štvát
SCRUBS|1|1|stick|bodnout, píchnout
SCRUBS|2|1|a walk of shame|procházka hanby
SCRUBS|1|1|curse|kletba
SCRUBS|2|1|I'm falling so behind|jsem tak pozadu
SCRUBS|2|1|your name rocks|vaše jméno je super
SCRUBS|2|1|cabana boy|vlezdoprdelka
SCRUBS|2|1|leash|vodítko
SCRUBS|2|1|sick people|nemocní lidé
SCRUBS|1|1|wuss|srab
SCRUBS|1|1|let's pick it up|zrychlíme
SCRUBS|1|0|sense of safety|pud sebezáchovy
SCRUBS|2|1|looky-loo|šmírák
SCRUBS|1|1|who faints?|kdo omdlívá?
SCRUBS|2|1|starting with incision|začínám s řezem
SCRUBS|2|1|circumcised|obřezaný
SCRUBS|2|1|you are clumsy|jsi nešikovný
SCRUBS|2|1|lazy-ass nurse|šíleně líná sestra
SCRUBS|1|1|sleazy way|zvrhle
SCRUBS|2|1|one-time offer|jednorázová nabídka
SCRUBS|2|1|don't you dare|neopovaž se
SCRUBS|1|1|gown|župan
SCRUBS|2|0|makes a tinkle in my giblets|lechtá mě to na kulkách
SCRUBS|2|1|he doesn't cut it|on na to nestačí
SCRUBS|1|1|here is the deal|mám plán
SCRUBS|1|0|whipple|slinivka
SCRUBS|1|1|stammering know-nothing|koktající budižkničemu
SCRUBS|1|1|he slays me|jsem z něho vedle
SCRUBS|1|1|freak show|šílená show
SCRUBS|1|1|sexual inadequacy|ženská diskriminace
SCRUBS|2|1|abdominal pain|bolesti břicha
SCRUBS|1|1|nausea|nevolnost
SCRUBS|2|1|he will mistake you for somebody|splete si tě s někým
SCRUBS|2|1|sober /souber/|střízlivý
SCRUBS|2|1|high five|plácnem si
SCRUBS|1|1|scrumptious /skrampčes/|báječná
SCRUBS|2|1|that's not gonna be me|takhle nedopadnu
SCRUBS|2|1|you are so full of it|vy tak kecáte
SCRUBS|2|1|stick|párátko
SCRUBS|2|1|revenge|pomsta
SCRUBS|2|1|stud|samec (obsc.)
SCRUBS|1|1|cranky|rozmrzelý
SCRUBS|2|1|naughty bits|hambaté části
SCRUBS|2|1|I was in this foul a mood|měla jsem tak blbou náladu
SCRUBS|1|1|implication|důsledek
SCRUBS|1|1|highs and lows|vzestupy a pády
SCRUBS|2|1|children's fable|dětská bajka
SCRUBS|2|1|you're feisty|jsi divoká
SCRUBS|1|1|tiny splinter|mrňavá tříska
SCRUBS|2|1|cross-eyed watter snake|šilhavý vodní had
SCRUBS|2|1|lanyard|laso
SCRUBS|1|1|it was kind of demeaning|bylo to trochu ponižující
SCRUBS|2|1|dog goes winkle on the carpet|pes počůrá koberec
SCRUBS|1|1|contempt|opovržení
SCRUBS|1|1|underappreciated people|nejopovrhovanější lidé
SCRUBS|2|1|misguided|zavádějící
SCRUBS|2|1|that was lame|to bylo ubohé
SCRUBS|1|1|it's disturbing|je zneklidňující
SCRUBS|2|1|you are obssesed|jsi posedlý
SCRUBS|2|1|peeps|lidičky
SCRUBS|1|1|duck|skrč se
SCRUBS|2|1|shut the hell up|drž už sakra hubu
SCRUBS|2|1|hypocrisy|pokrytectví
SCRUBS|1|1|my tummy|moje břicho
SCRUBS|2|1|detestable suck-up|nejodpornější patolízal
SCRUBS|1|1|sycophant|šplhoun
SCRUBS|2|1|equipment|vybavení
SCRUBS|2|1|equaly ennoying|stejně otravné
ALLY|0|0|jab|krátký úder
ALLY|0|0|just keep jabbing|pokračujte krátkými údery
ALLY|0|0|testimony|výpověď
ALLY|0|0|plaintif|navrhovatel
ALLY|0|0|hog|vepř
ALLY|0|0|cross examination|křížový výslech
ALLY|0|0|nuts|cvok
ALLY|0|0|dignity|důstojnost
ALLY|0|0|mittens|palčáky
ALLY|0|0|weakling|slaboch
ALLY|0|0|prankster|vtipálek
ALLY|0|0|stop sign|stopka (značka)
ALLY|0|0|tenable|obhajitelný
ALLY|0|0|esteem|sebeúcta, úcta
ALLY|0|0|midget|trpaslík
ALLY|0|0|fluk|šťastná náhoda, smůla
ALLY|0|0|deposition|písemná výpověď
ALLY|0|0|wild leap|radikální krok
ALLY|0|0|aroused|vzrušený
ALLY|0|0|titillate|vzrušovat
ALLY|0|0|doomed|odsoudil
ALLY|0|0|insanity|nepříčetnost
ALLY|0|0|nosy [nouzy]|vlezlý
ALLY|0|0|homicide|vražda
ALLY|0|0|custody|vazba
ALLY|0|0|suspect|podezřelý
ALLY|0|0|vasovagal|závratě
ALLY|0|0|bail|kauce
ALLY|0|0|hatchet|sekyra
ALLY|0|0|swing|švihat
ALLY|0|0|blink|mrkat
ALLY|0|0|sever|useknout
ALLY|0|0|can I be candid with you|můžu být k tobě upřímný?
ALLY|0|0|vicious|tvrdý
ALLY|0|0|congenital|vrozený
ALLY|0|0|plea|soudní proces
ALLY|0|0|thwap|bác
ALLY|0|0|clingy|lepit se na někoho
ALLY|0|0|quitter|srab
ALLY|0|0|head lice|veš
ALLY|0|0|pinworms|roupy
ALLY|0|0|hail taxi|přivolat taxi
ALLY|0|0|morsel|maličkost
ALLY|0|0|shrink|cvokař
ALLY|0|0|rut|rutina
ALLY|0|0|spank me|naplácej mi
ALLY|0|0|layaway|odložit
ALLY|0|0|lugubries|smutný, žalostný
ALLY|0|0|glutes|hýždě
ALLY|0|0|frank dialog|upřímný dialog
ALLY|0|0|sleet|sníh s deštěm
ALLY|0|0|volunteer|dobrovolník
ALLY|0|0|plant|dílna, závod
ALLY|0|0|giggle|hihňat se, legrace
ALLY|0|0|spinner|pavouk
ALLY|0|0|perky person|domýšlivý člověk
ALLY|0|0|dismiss|vzdát se
ALLY|0|0|glue|lepidlo
ALLY|0|0|vicious|jedovatý, zlý
ALLY|0|0|candour|upřímnost
ALLY|0|0|cheek|líc, tvář
ALLY|0|0|broach it|pusť se do toho
ALLY|0|0|hemline|spodní okraj
ALLY|0|0|reinstate me|dosaď mě znovu
ALLY|0|0|toad|bídák
ALLY|0|0|horny|sexuálně nadržený
ALLY|0|0|cherish|mít v lásce
ALLY|0|0|escalate|stupňovat
ALLY|0|0|untenable|neudržitelný
ALLY|0|0|settle|seď
ALLY|0|0|wart|bradavice
ALLY|0|0|rib|žebro
ALLY|0|0|counsel|právní zástupce
ALLY|0|0|I am flattered|jsem polichocena
ALLY|0|0|humiliated|ponižující
ALLY|0|0|accost|obtěžovat
ALLY|0|0|loathe frog kind|ošklivit si žáby jako druh
ALLY|0|0|urge|nutkání
ALLY|0|0|the stunts|ty kousky
ALLY|0|0|bumpy marriage|neklidné manželství
ALLY|0|0|fraught|plný problémů
ALLY|0|0|suitor|nápadník
ALLY|0|0|wacky|nezvyklý
ALLY|0|0|moot|debata
ALLY|0|0|afar|daleko
ALLY|0|0|vurnerable|zranitelný
ALLY|0|0|beat|vyklepaný
ALLY|0|0|dolt|hlupák
ALLY|0|0|flitter|plápolat
ALLY|0|0|unicorn|jednorožec
ALLY|0|0|honest|upřímný
ALLY|0|0|cookie|cukroví
ALLY|0|0|what's the catch|kde je háček
ALLY|0|0|retract|odvolat
ALLY|0|0|I was tough|byla jsem tvrdá
ALLY|0|0|apparition|zjevení
ALLY|0|0|frait|rys (charakteristický)
ALLY|0|0|I suspected|nedůvěřovala jsem tomu
ALLY|0|0|It is messy|je špinavý
ALLY|0|0|it is not sanity|není to normální
ALLY|0|0|have I been blunt|byla jsem hrubá?
ALLY|0|0|extintion|vyhasnutí
ALLY|0|0|wondle|pohrávat si
ALLY|0|0|brain teaser|hádankář
ALLY|0|0|overrate|přecenit
ALLY|0|0|inept|nemotorný, nešikovný
ALLY|0|0|I've been a coward|byl jsem zbabělec
ALLY|0|0|crushed|rozdrcen
ALLY|0|0|annulment|anulování
ALLY|0|0|incompetence|neschopnost
ALLY|0|0|squished|pohmožděný
ALLY|0|0|the glare|pronikavý pohled
ALLY|0|0|I let you brush my brests|nechala jsem tě otřít se o má prsa
ALLY|0|0|don't be pissy|nebuď srab
ALLY|0|0|pinhead|hlupáku
ALLY|0|0|blimp|balón, vzducholoď
ALLY|0|0|I was puking|zvracel jsem
ALLY|0|0|hickey|vymyšlenost
ALLY|0|0|manslaughter|zabití
ALLY|0|0|prosecution|žaloba
ALLY|0|0|you bug me|otravuješ mě
ALLY|0|0|adulterous [edalteres]|cizoložný
ALLY|0|0|remorse|výčitka
ALLY|0|0|wit [uit]|vtip
ALLY|0|0|wayward [uejverd]|nevypočitatelný, nezvládnutelný
ALLY|0|0|insane|pomatený
ALLY|0|0|I am sticking with an angel I have|vydržím s andělem, kterého mám
ALLY|0|0|ludicrous|absurdní, směšný
ALLY|0|0|defer|ustoupit
ALLY|0|0|I hear the giggles|slyším hihňání
ALLY|0|0|numb|ochromený
ALLY|0|0|bugger|prevít, potvora
ALLY|0|0|cramp|křeč
ALLY|0|0|nip this in the bud|zapiš si to za uši
ALLY|0|0|refractory time|čas vzdorování
ALLY|0|0|terrify|poděsit
ALLY|0|0|pea sized brain|maličký mozek (jako hrášek)
ALLY|0|0|penile [pinajl]|penis
ALLY|0|0|it wasn't lust|nebyl to chtíč
ALLY|0|0|quip|vtip
ALLY|0|0|act of infidelity|cizoložství
ALLY|0|0|offense|přečin
ALLY|0|0|vanity|marnivost
ALLY|0|0|wheel house|kormidelna
ALLY|0|0|struggle|zápas (boj)
ALLY|0|0|cushion|polštář
ALLY|0|0|don't get snide|nebuďte sarkastická
ALLY|0|0|yap|štěkat
ALLY|0|0|backstabber|kudla do zad
ALLY|0|0|under the oath|pod přísahou
ALLY|0|0|you used fraud|použil jste podvod
ALLY|0|0|stunt|kousek (dovedný)
ALLY|0|0|distract|rozrušit
ALLY|0|0|premarital|předmanželský
ALLY|0|0|sustained|schválený (u soudu)
ALLY|0|0|climb into bed|lézt do postele
ALLY|0|0|anecdotally|neoficiálně
ALLY|0|0|conviction|přesvědčení
ALLY|0|0|intimidate|zastrašit
ALLY|0|0|knee pit|podkolenní jamka
ALLY|0|0|wayward|umíněný
ALLY|0|0|I've become a bolder|stal jsem se nebojácný
ALLY|0|0|rosebud|růžové pupeny
ALLY|0|0|rip off|ošidit
ALLY|0|0|pave the road|dláždit cestu
ALLY|0|0|attitude|postoj
ALLY|0|0|tingle|brnět,chvět se
ALLY|0|0|infidelity|nevěra
ALLY|0|0|banshee|víla která věští smrt
ALLY|0|0|stalker|stopař
ALLY|1|0|deny|odmítnout, popírat
ALLY|0|0|flummox|vyvedený z konceptu
ALLY|0|0|fraud|podvod
ALLY|0|0|sibling|sourozenec
ALLY|0|0|I drip|teče ze mě (potím se)
ALLY|0|0|contempt|pohrdání (soudem)
ALLY|0|0|biggie|úspěch
ALLY|0|0|vilify|ponižovat, hanobit, zlehčovat
ALLY|0|0|riddle|hádanka
ALLY|0|0|peck|letmý polibek
ALLY|0|0|wedding vow|svatební slib
ALLY|0|0|outlast|vydržet déle
ALLY|0|0|catcher's mitt|rukavice lapačky
ALLY|0|0|it's ridiculous|to je směšné
ALLY|0|0|infertility|neplodnost
ALLY|0|0|fraud|podvodník
ALLY|0|0|rinse section|oplachovací sekce
ALLY|0|0|candid|upřímný
ALLY|0|0|gross|oplzlý
ALLY|0|0|normal dyke|normální lesbička
ALLY|0|0|collide|křížit se
ALLY|0|0|itty urge|malinká sexuální touha
ALLY|0|0|innuendo|narážka
ALLY|0|0|onion|cibule
ALLY|0|0|ambidextrous|vládnoucí oběma rukama
ALLY|0|0|geting spanked|být naplácáná
ALLY|0|0|plunging neckline|proříznutý výstřih
ALLY|0|0|fluffer|rozpalovačka
ALLY|0|0|fluster|znervóznět
ALLY|0|0|she built up a small callous|vybudovala si malé znecitlivění
ALLY|0|0|wallow|válet se v bahně
ALLY|0|0|principal|šéf
ALLY|0|0|I like to be more worshipped|uctíván, ctěn
ALLY|0|0|compassion [kompešn]|soucit
ALLY|0|0|reluctant|váhavý
ALLY|0|0|Like I am going to faint|zdá se, že omdlím
ALLY|0|0|makes me a little giddy|působí mi to malou závrať
ALLY|0|0|emotional coward|citový zbabělec
ALLY|0|0|stuffing|nádivka
ALLY|0|0|am I on track?|rozumím tomu?
ALLY|0|0|you strutting around|nafukuješ se kolem
ALLY|0|0|proud strut|hrdé naparování
ALLY|0|0|shallow|mělčina
ALLY|0|0|moonbeam|měsíční paprsek
ALLY|0|0|lingerie|spodní prádlo
ALLY|0|0|reward|odměna
ALLY|0|0|schmuck|flákač
ALLY|0|0|you seem mesmerized|zdáš se být fascinovaná
ALLY|0|0|it makes me gulp|nutí mě polknout naprázdno
ALLY|0|0|I intimidated you|zastrašil jsem vás
ALLY|0|0|you are a big fraud|vy jste velký podvodník
ALLY|0|0|testify|vypovídat
ALLY|0|0|sustained|přijímá se
ALLY|0|0|malicious prosecution|škodolibá žaloba
ALLY|0|0|epiphany|zjevení
ALLY|0|0|treaty|dohoda
ALLY|0|0|I am cracking up|selhávám
ALLY|0|0|disparage|zneuctít
ALLY|0|0|drool|slintat
ALLY|0|0|cracker|suchar
ALLY|0|0|I am atracted to you|jsem tebou přitahován
ALLY|0|0|He did not consider|on nepovažoval
ALLY|0|0|I defrauded you|ošidil jsem vás
ALLY|0|0|janitor|správce domu
ALLY|0|0|dweeb|neatraktivní, nedůležitý
ALLY|0|0|contest|závod
ALLY|0|0|our candor|naše upřímnost
ALLY|0|0|she is an amazing rattle|ona je úžasné chřestítko
ALLY|0|0|alienate [ejlienejt]|odcizit
ALLY|0|0|diva [dyva]|hvězda pop music
ALLY|0|0|you were a massive dope|byl jsi těžce nadopovaný
ALLY|0|0|erratic|výstřední
ALLY|0|0|freak|podivín
ALLY|0|0|mockery|posměch
ALLY|0|0|brain tumour|mozkový nádor
ALLY|0|0|tummy|břicho
ALLY|0|0|still numb|stále otupělá
ALLY|0|0|puppy|mládě, holobrádek
ALLY|0|0|embellish|přikrášlit
ALLY|0|0|she tripped him|nastavila mu nohu
ALLY|0|0|you loathe me|nenávidíš mě
ALLY|0|0|I think his bulb is a little dim|jeho žárovka je trochu zakalená
ALLY|0|0|It was cowardly|to bylo zbabělé
ALLY|0|0|sap|blázen
ALLY|0|0|frostbite|omrzlina
ALLY|0|0|I am daunted|polekal jsem se
ALLY|0|0|lousy idea|odporná myšlenka
ALLY|0|0|inappropriate|nevhodná, nemístná
ALLY|0|0|paralegal|funkce přímo podřízená advokátu
ALLY|0|0|deserve|zasloužit si
ALLY|0|0|i was totaly duped|byla jsem totálně podvedená
ALLY|0|0|you seem stunned|zdáš se ohromená
ALLY|0|0|contentment|spokojenost
ALLY|0|0|adversarial|nepřátelský (tón řeči)
ALLY|0|0|dull|tupý, hloupý
ALLY|0|0|eligible man|příjemný muž
ALLY|0|0|it was negligent of you|bylo to od tebe nedbalé
ALLY|0|0|that is so gross|je to odporné
ALLY|0|0|nobody loves a sage|nikdo nemá rád mudrce
ALLY|0|0|I was been caustic|byla jsem sarkastická
ALLY|0|0|she impugned you|napadla vás slovně
ALLY|0|0|i am smitten|jsem beznadějně zamilovaný
ALLY|0|0|snide|sarkastický
ALLY|0|0|chaste [čejst]|slušný, cudný
ALLY|0|0|aberrant|nenormální
ALLY|0|0|ditch|zbavit se
ALLY|0|0|prude|puritán
ALLY|0|0|alienating|odcizení
ALLY|0|0|desperate|zoufalý
ALLY|0|0|everyone is chagrined /šigrint/|každý je zarmoucený
ALLY|0|0|it was reckless|bylo to nezodpovědné
ALLY|0|0|chaperon|garde
ALLY|0|0|conceivably|myslitelně
ALLY|0|0|chipmunk|veverka
ALLY|0|0|deposition|prohlášení, svědectví
ALLY|0|0|for Same's sake|Sam je příčina
ALLY|0|0|how dreary|jak deprimující
ALLY|0|0|got a bit chummy|stali se trochu kámoši
ALLY|0|0|SUV sport utility vehicle|sportovní užitkové vozidlo
ALLY|0|0|I am on the ledge|jsem na římse
ALLY|0|0|she barks|ona štěká
ALLY|0|0|jellyroll|lover, intercourse, gelová roláda
ALLY|0|0|why are you meek|proč jsi měkký
ALLY|0|0|repugnant|odporné
ALLY|0|0|chunky|robustní
ALLY|0|0|superficial|povrchní
ALLY|0|0|I am enraptured|jsem okouzlen
ALLY|0|0|are you realy so dopey|jsi skutečně tak na hlavu padlá
ALLY|0|0|is this man sane?|je ten muž normální?
ALLY|0|0|it is quite a kennel|je to docela smečka
ALLY|0|0|contort|křivit se
ALLY|0|0|i am ambarrased|jsem v rozpacích
ALLY|0|0|salmon|losos
ALLY|0|0|measels|spalničky
ALLY|0|0|minion|přisluhovač
ALLY|0|0|I am fill with rancour|jsem naplněn zlobou
ALLY|0|0|lust|touha, chtíč
ALLY|0|0|runt|zakrslík
ALLY|0|0|I demand to be mollified|trvám na tom abych byl uchlácholen
ALLY|0|0|gland thing|věc žláz
ALLY|0|0|frisky|rozpustilá
ALLY|0|0|offspring|potomstvo
ALLY|0|0|it is bleak|smutné, deprimující
ALLY|0|0|whack|plácnout, rána holí,
ALLY|0|0|prenup (premarrital egreement)|předmanželská smlouva
ALLY|0|0|acquaintance|známost
ALLY|0|0|lull /lal/|období klidu
ALLY|0|0|bully /buly/|být zlý
ALLY|0|0|was it a riddle?|byla to hádanka?
ALLY|0|0|confound|zmařit plán
ALLY|0|0|irresistable|neodolatelný
ALLY|0|0|we does not stink|nepáchneme
ALLY|0|0|denial|odmítnutí
ALLY|0|0|shallow|povrchní
ALLY|0|0|i saw the smirk|culil se
ALLY|0|0|prerogative|výsada
ALLY|0|0|mistress|milenka
ALLY|0|0|chattel|majetek movitý
ALLY|0|0|smooth|jemný, hladký, přívětivý
ALLY|0|0|we had a doze off|zdřímli jsme si
ALLY|0|0|toe|palec u nohy
ALLY|0|0|beehive|úl
ALLY|0|0|slump|pokles
ALLY|0|0|we crave her|toužíme po ní
ALLY|0|0|lick her arm|lízat jí rameno
ALLY|0|0|drone|trubec
ALLY|0|0|i want to ravage for her|chci pro ni ničit
ALLY|0|0|do not let me succumb|nenech mě podlehnout
